"node1","node2","diff_w"
"Node24","Node116","0.209577266962032"
"Node39","Node116","0.08469161558517"
"Node53","Node116","0.161593793979038"
"Node54","Node116","0.0557185673964167"
"Node56","Node116","0.0730972153298885"
"Node69","Node116","0.485819837702754"
"Node72","Node116","0.052236047456682"
"Node74","Node116","0.0439320081395742"
"Node76","Node116","0.0714327362498211"
"Node82","Node116","0.281249771975205"
"Node83","Node116","0.211609866321189"
"Node84","Node116","0.00644074860531432"
"Node85","Node116","-0.149887113791124"
"Node86","Node116","0.257681358027939"
"Node88","Node116","0.0804936583824391"
"Node93","Node116","0.176683469592623"
"Node97","Node116","0.00695321747512346"
"Node117","Node116","0.183495903358462"
"Node118","Node116","0.0970975581901675"
"Node122","Node116","0.421673151437686"
"Node18","Node117","0.355133382298361"
"Node19","Node117","0.0438943415200727"
"Node52","Node117","0.27880458610637"
"Node54","Node117","0.127447763440034"
"Node56","Node117","0.218159565597076"
"Node69","Node117","-0.173196938702105"
"Node72","Node117","0.386192839489112"
"Node78","Node117","-0.214649499978361"
"Node84","Node117","0.327229247565095"
"Node85","Node117","0.00400781111604535"
"Node86","Node117","0.0122856273171768"
"Node88","Node117","0.124453847738475"
"Node97","Node117","0.0407004746839945"
"Node118","Node117","0.209806134635231"
"Node122","Node117","0.126874991403791"
"Node18","Node118","0.356952432278115"
"Node19","Node118","0.00644490605225042"
"Node30","Node118","0.0101165843312544"
"Node54","Node118","0.00775588437515185"
"Node56","Node118","0.262515059947985"
"Node59","Node118","-0.138814794171476"
"Node69","Node118","-0.101398168912112"
"Node78","Node118","-0.0365117517946089"
"Node82","Node118","0.330642060728428"
"Node86","Node118","0.50388438743617"
"Node88","Node118","0.174032600207515"
"Node92","Node118","0.0518089732236674"
"Node93","Node118","0.0367742997974495"
"Node121","Node118","0.0853924244955542"
"Node3","Node121","0"
"Node51","Node121","0.113916218455283"
"Node89","Node121","0.181397887255352"
"Node124","Node121","0.218870368791483"
"Node125","Node121","0.537754855827515"
"Node9","Node122","0.094370970829724"
"Node50","Node122","0.0686578649904537"
"Node52","Node122","0.0758597085251341"
"Node53","Node122","-0.0581485278047371"
"Node56","Node122","0.0426738827999473"
"Node69","Node122","-0.0173576658747878"
"Node72","Node122","0.304227389096001"
"Node83","Node122","-0.180603420105214"
"Node85","Node122","0.648323564501067"
"Node86","Node122","0.286117596731192"
"Node91","Node123","0"
"Node99","Node123","-0.288119879580091"
"Node18","Node124","0.113214085521842"
"Node26","Node124","0.0847844733815965"
"Node51","Node124","0.0753746920843951"
"Node52","Node124","0.0274151996716808"
"Node56","Node124","0"
"Node78","Node124","-0.141130116678333"
"Node24","Node125","0.0277473990952231"
"Node51","Node125","0"
"Node89","Node125","0.913096643653251"
"Node13","Node1","0"
"Node90","Node1","0"
"Node125","Node1","-0.0260678416765756"
"Node33","Node2","-0.349689983189085"
"Node34","Node2","-0.0351046748274704"
"Node43","Node2","-0.0437034082314259"
"Node44","Node2","0"
"Node51","Node2","0.219700604003698"
"Node62","Node2","0.039561780047026"
"Node74","Node2","0.306372422921365"
"Node83","Node2","-0.181825811812836"
"Node84","Node2","-0.177625392374835"
"Node58","Node3","-0.0069072120685012"
"Node8","Node4","-0.193131631174636"
"Node54","Node4","-0.224180814855341"
"Node75","Node4","0.0710432092290019"
"Node87","Node4","0"
"Node54","Node5","-0.00425093629449672"
"Node55","Node5","-0.194085481885734"
"Node84","Node5","-0.0600451544720021"
"Node85","Node5","-0.184010781786194"
"Node86","Node5","-0.162553524828665"
"Node93","Node5","-0.043269455350534"
"Node58","Node10","0"
"Node78","Node10","-0.0602393067293341"
"Node124","Node10","-0.346572693423536"
"Node12","Node11","-0.161919237926791"
"Node26","Node11","0"
"Node92","Node11","0.0731066860308873"
"Node34","Node12","-0.155391777357873"
